Stock Name,Symbol,Lot Size,Sector Name,Industry Name,MCap Category,Close,Chg %,Cumulative Future OI,OI Chg %,Volume (Times),Delivery (Times),Cumulative Call OI,Cumulative Put OI,Put Call Ratio (PCR),PCR Change 1D,OI Trend,Symbol with Comma for External Upload,%DlyQttoTradedQty,Date,Rollover
Bandhan Bank Ltd.,BANDHANBNK,2500,Banking,Bank - Private,Mid Cap,198.04,1.9,100422100,1.13,0.89,1.11,35464900,25366500,0.72,-0.01,NewLong,"BANDHANBNK,",41.7,2024-06-18,0.16670000000000001
Dr. Lal Pathlabs Ltd.,LALPATHLAB,300,Healthcare,Hospital & Healthcare Services,Small Cap,2723.85,-0.96,1466100,1.12,0.74,0.94,992700,321900,0.32,-0.02,NewShort,"LALPATHLAB,",67.46,2024-06-18,0.056799999999999996
Apollo Tyres Ltd.,APOLLOTYRE,1700,Automobile & Ancillaries,Tyres & Allied,Mid Cap,484.8,1.75,18830900,1.1,1.61,1.19,12678600,6429400,0.51,0.05,AggressiveNewLong,"APOLLOTYRE,",39.46,2024-06-18,0.1409
HDFC Bank Ltd.,HDFCBANK,550,Banking,Bank - Private,Large Cap,1607.8,0.68,180574350,1.1,1.15,1.13,46167550,28085750,0.61,-0.02,AggressiveNewLong,"HDFCBANK,",57.26,2024-06-18,0.06269999999999999
Coal India Ltd.,COALINDIA,2100,Mining,Mining & Minerals,Large Cap,489.05,0.43,56985600,1.08,0.68,0.76,57168300,29003100,0.51,-0.01,NewLong,"COALINDIA,",48.22,2024-06-18,0.10490000000000001
Ashok Leyland Ltd.,ASHOKLEY,5000,Automobile & Ancillaries,Automobiles-Trucks/Lcv,Mid Cap,239.24,-0.25,83860000,1.03,0.91,1.29,59640000,39100000,0.66,-0.04,NewShort,"ASHOKLEY,",51.27,2024-06-18,0.1496
Deepak Nitrite Ltd.,DEEPAKNTR,300,Chemicals,Chemicals,Mid Cap,2422.35,0.36,2154600,1.03,0.81,1.05,1202400,838800,0.7,-0.05,NewLong,"DEEPAKNTR,",61.54,2024-06-18,0.08689999999999999
Britannia Industries Ltd.,BRITANNIA,200,Fast Moving Consumer Goods,Consumer Food,Large Cap,5395.85,0.04,2372600,0.98,0.47,0.52,1880400,593400,0.32,0.0,NewLong,"BRITANNIA,",56.42,2024-06-18,0.0397
Bosch Ltd.,BOSCHLTD,25,Automobile & Ancillaries,Auto Ancillary,Mid Cap,33379.2,3.25,294950,0.81,4.23,3.08,159625,71225,0.45,-0.22,AggressiveNewLong,"BOSCHLTD,",28.05,2024-06-18,0.0636
Tata Consultancy Services Ltd.,TCS,175,Information Technology,IT - Software,Large Cap,3815.1,-0.44,19425000,0.74,0.97,0.94,10146675,5211150,0.51,0.02,NewShort,"TCS,",62.39,2024-06-18,0.0852
Hindustan Aeronautics Ltd.,HAL,300,Other,Defence,Large Cap,5533.45,6.4,13581300,0.72,2.71,1.82,12706800,8121000,0.64,0.07,AggressiveNewLong,"HAL,",21.48,2024-06-18,0.2912
Berger Paints India Ltd.,BERGEPAINT,1320,Chemicals,Paints,Large Cap,504.0,0.26,25212000,0.67,0.91,0.69,7673160,4154040,0.54,0.0,NewLong,"BERGEPAINT,",46.59,2024-06-18,0.094
Indraprastha Gas Ltd.,IGL,1375,Gas Transmission,Gas Transmission/Marketing,Mid Cap,482.35,-0.05,17158625,0.65,0.27,0.22,12021625,6751250,0.56,0.02,NewShort,"IGL,",42.08,2024-06-18,0.1458
Oil & Natural Gas Corporation Ltd.,ONGC,1925,Crude Oil,Oil Exploration,Large Cap,275.8,0.15,78230075,0.54,0.78,1.18,92355725,29902950,0.32,-0.02,NewLong,"ONGC,",61.69,2024-06-18,0.1105
Mphasis Ltd.,MPHASIS,275,Information Technology,IT - Software,Mid Cap,2417.35,0.35,5071825,0.46,0.07,0.05,3027475,1757250,0.58,0.0,NewLong,"MPHASIS,",55.9,2024-06-18,0.125
Birlasoft Ltd.,BSOFT,1000,Information Technology,IT - Software,Small Cap,683.8,0.86,15070000,0.43,1.1,1.35,8766000,4607000,0.53,0.03,AggressiveNewLong,"BSOFT,",41.28,2024-06-18,0.1566
Bharat Electronics Ltd.,BEL,2850,Capital Goods,Engineering - Industrial Equipments,Large Cap,318.25,2.79,136158750,0.41,1.44,1.41,94340700,67034850,0.71,0.05,AggressiveNewLong,"BEL,",38.26,2024-06-18,0.22390000000000002
Hindalco Industries Ltd.,HINDALCO,1400,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,678.75,-0.71,41542200,0.4,0.53,0.54,26761000,15355200,0.57,-0.03,NewShort,"HINDALCO,",61.69,2024-06-18,0.0682
Tech Mahindra Ltd.,TECHM,600,Information Technology,IT - Software,Large Cap,1371.35,-0.01,16222200,0.39,0.45,0.55,6878400,4661400,0.68,-0.04,NewShort,"TECHM,",54.3,2024-06-18,0.0557
Multi Commodity Exchange Of India Ltd.,MCX,200,Finance,Finance - Stock Broking,Small Cap,3914.1,0.11,2668800,0.35,0.49,0.47,1442200,1136600,0.79,0.0,NewLong,"MCX,",29.15,2024-06-18,0.0864
Nestle India Ltd.,NESTLEIND,200,Fast Moving Consumer Goods,Consumer Food,Large Cap,2550.35,0.31,5769600,0.34,0.39,0.46,1892600,831200,0.44,0.01,NewLong,"NESTLEIND,",58.27,2024-06-18,0.0363
Cipla Ltd.,CIPLA,650,Healthcare,Pharmaceuticals & Drugs,Large Cap,1574.8,0.64,10216700,0.3,1.1,1.4,6214650,5361200,0.86,0.02,AggressiveNewLong,"CIPLA,",67.1,2024-06-18,0.0301
Reliance Industries Ltd.,RELIANCE,250,Crude Oil,Refineries,Large Cap,2962.05,0.24,39845750,0.29,0.74,0.78,26772000,12013500,0.45,-0.01,NewLong,"RELIANCE,",59.39,2024-06-18,0.0756
Colgate-Palmolive (India) Ltd.,COLPAL,350,Fast Moving Consumer Goods,Household & Personal Products,Mid Cap,2945.7,-0.23,2649500,0.19,1.59,1.68,957950,572600,0.6,-0.06,AggressiveNewShort,"COLPAL,",50.71,2024-06-18,0.07139999999999999
Glenmark Pharmaceuticals Ltd.,GLENMARK,725,Healthcare,Pharmaceuticals & Drugs,Mid Cap,1242.85,0.46,9585225,0.17,1.58,1.36,1919075,1389100,0.72,0.02,AggressiveNewLong,"GLENMARK,",37.61,2024-06-18,0.0149
Infosys Ltd.,INFY,400,Information Technology,IT - Software,Large Cap,1498.2,0.62,48410000,0.13,0.83,0.91,25400400,11164800,0.44,0.01,NewLong,"INFY,",72.7,2024-06-18,0.0931
Trent Ltd.,TRENT,200,Retailing,Retailing,Large Cap,5357.6,2.14,3199600,0.13,1.47,1.31,1683800,1273800,0.76,-0.16,AggressiveNewLong,"TRENT,",36.18,2024-06-18,0.1459
MRF Ltd.,MRF,5,Automobile & Ancillaries,Tyres & Allied,Mid Cap,125848.2,0.21,55070,0.11,0.52,0.84,19260,9100,0.47,0.0,NewLong,"MRF,",45.22,2024-06-18,0.0935
ICICI Bank Ltd.,ICICIBANK,700,Banking,Bank - Private,Large Cap,1122.85,1.56,76770400,0.09,1.45,1.76,36601600,14778400,0.4,0.05,AggressiveNewLong,"ICICIBANK,",67.07,2024-06-18,0.0751
Vedanta Ltd.,VEDL,2300,Non - Ferrous Metals,Metal - Non Ferrous,Large Cap,452.3,1.05,81003700,0.06,0.76,0.72,46000000,30810800,0.67,0.03,NewLong,"VEDL,",42.74,2024-06-18,0.073
Canara Bank,CANBK,6750,Banking,Bank - Public,Large Cap,121.88,0.89,225139500,0.05,0.79,0.95,126704250,76882500,0.61,0.01,NewLong,"CANBK,",57.92,2024-06-18,0.1177
Indian Oil Corporation Ltd.,IOC,4875,Crude Oil,Refineries,Large Cap,169.59,-0.45,153274875,0.04,0.77,0.98,93322125,49427625,0.53,0.0,NewShort,"IOC,",51.32,2024-06-18,0.1255
Titan Company Ltd.,TITAN,175,Diamond & Jewellery,Diamond  &  Jewellery,Large Cap,3589.0,1.67,7744275,0.02,0.89,0.61,3850175,2572850,0.67,-0.07,NewLong,"TITAN,",44.86,2024-06-18,0.11779999999999999
Larsen & Toubro Ltd.,LT,150,Infrastructure,Engineering - Construction,Large Cap,3689.2,0.04,14576850,0.0,0.77,0.94,10160400,4606650,0.45,-0.01,NewLong,"LT,",64.61,2024-06-18,0.08810000000000001
Bajaj Finance Ltd.,BAJFINANCE,125,Finance,Finance - NBFC,Large Cap,7334.7,-0.09,8099000,-0.01,0.81,0.66,4043375,2378000,0.59,-0.04,LongCover,"BAJFINANCE,",46.57,2024-06-18,0.0588
Tata Power Company Ltd.,TATAPOWER,3375,Power,Power Generation/Distribution,Large Cap,451.7,0.68,88495875,-0.01,0.57,0.64,64803375,33011550,0.51,-0.01,ShortCover,"TATAPOWER,",46.83,2024-06-18,0.1152
Bharat Forge Ltd.,BHARATFORG,500,Automobile & Ancillaries,Forgings,Mid Cap,1696.7,-1.2,5739000,-0.11,0.87,1.27,3908000,2641500,0.68,-0.09,LongCover,"BHARATFORG,",59.77,2024-06-18,0.0803
Marico Ltd.,MARICO,1200,Fast Moving Consumer Goods,Consumer Food,Large Cap,623.5,0.67,17191200,-0.14,0.45,0.47,10365600,4800000,0.46,0.0,ShortCover,"MARICO,",57.25,2024-06-18,0.0455
Syngene International Ltd.,SYNGENE,1000,Healthcare,Pharmaceuticals & Drugs,Mid Cap,707.6,0.08,5318000,-0.17,0.51,0.62,2611000,1929000,0.74,-0.01,ShortCover,"SYNGENE,",61.54,2024-06-18,0.0953
Bank Of Baroda,BANKBARODA,2925,Banking,Bank - Public,Large Cap,287.3,0.37,151579350,-0.24,0.55,0.62,43839900,31633875,0.72,0.0,ShortCover,"BANKBARODA,",48.67,2024-06-18,0.053399999999999996
Tata Communications Ltd.,TATACOMM,500,Telecom,Telecommunication - Service  Provider,Mid Cap,1868.2,-0.01,6979000,-0.25,0.5,0.81,2541000,1323500,0.52,0.0,LongCover,"TATACOMM,",65.12,2024-06-18,0.11960000000000001
HDFC Life Insurance Company Ltd.,HDFCLIFE,1100,Finance,Insurance,Large Cap,601.2,0.48,37831200,-0.3,0.55,0.48,19219200,10930700,0.57,0.04,ShortCover,"HDFCLIFE,",49.44,2024-06-18,0.07719999999999999
SBI Life Insurance Company Ltd.,SBILIFE,375,Finance,Insurance,Large Cap,1473.55,0.25,9163875,-0.37,0.81,0.7,3430500,1330875,0.39,-0.01,ShortCover,"SBILIFE,",53.19,2024-06-18,0.033
Wipro Ltd.,WIPRO,1500,Information Technology,IT - Software,Large Cap,491.85,3.01,64626000,-0.37,2.42,2.46,41961000,26565000,0.63,0.05,AggressiveShortCover,"WIPRO,",40.08,2024-06-18,0.14880000000000002
Asian Paints Ltd.,ASIANPAINT,200,Chemicals,Paints,Large Cap,2918.5,-0.11,12312200,-0.38,0.72,0.82,5521800,2601200,0.47,-0.01,LongCover,"ASIANPAINT,",64.01,2024-06-18,0.0513
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,125,Healthcare,Hospital & Healthcare Services,Large Cap,6236.35,0.46,2099750,-0.4,0.7,0.79,1167625,637500,0.55,-0.01,ShortCover,"APOLLOHOSP,",63.89,2024-06-18,0.0388
Godrej Properties Ltd.,GODREJPROP,475,Realty,Construction - Real Estate,Mid Cap,3088.9,3.01,3632725,-0.54,0.94,1.25,2422575,1838050,0.76,0.08,ShortCover,"GODREJPROP,",43.89,2024-06-18,0.063
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,625,Finance,Finance - NBFC,Large Cap,1454.15,0.49,9727500,-0.64,0.66,0.86,3349375,3210625,0.96,-0.12,ShortCover,"CHOLAFIN,",55.6,2024-06-18,0.046900000000000004
HCL Technologies Ltd.,HCLTECH,350,Information Technology,IT - Software,Large Cap,1437.2,0.43,19275900,-0.67,0.59,0.65,9304400,4078900,0.44,0.01,ShortCover,"HCLTECH,",65.47,2024-06-18,0.0986
Eicher Motors Ltd.,EICHERMOT,175,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,4936.1,0.02,3923850,-0.69,1.2,0.97,1350650,889700,0.66,0.05,ShortCover,"EICHERMOT,",46.94,2024-06-18,0.0321
Atul Ltd.,ATUL,75,Chemicals,Chemicals,Small Cap,6277.35,0.25,498050,-0.71,0.5,0.46,97400,72200,0.74,-0.01,ShortCover,"ATUL,",40.33,2024-06-18,0.1479
Godrej Consumer Products Ltd.,GODREJCP,500,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,1403.65,0.77,5809500,-0.74,1.36,1.55,2303000,1134000,0.49,0.01,AggressiveShortCover,"GODREJCP,",64.98,2024-06-18,0.0217
Polycab India Ltd.,POLYCAB,100,Electricals,Cable,Large Cap,7110.25,0.43,1701825,-0.74,0.45,0.46,914300,519200,0.57,0.0,ShortCover,"POLYCAB,",41.67,2024-06-18,0.0901
Pidilite Industries Ltd.,PIDILITIND,250,Chemicals,Chemicals,Large Cap,3122.6,0.41,2284250,-0.82,0.69,0.63,1115250,523250,0.47,-0.01,ShortCover,"PIDILITIND,",55.62,2024-06-18,0.0538
Axis Bank Ltd.,AXISBANK,625,Banking,Bank - Private,Large Cap,1191.9,0.92,41280000,-0.85,0.94,1.01,18665625,7924375,0.42,0.01,ShortCover,"AXISBANK,",63.0,2024-06-18,0.0495
State Bank Of India,SBIN,750,Banking,Bank - Public,Large Cap,844.9,0.68,89295000,-0.88,1.04,1.16,85182000,43769250,0.51,0.0,AggressiveShortCover,"SBIN,",43.07,2024-06-18,0.11539999999999999
Ambuja Cements Ltd.,AMBUJACEM,900,Construction Materials,Cement & Construction Materials,Large Cap,674.1,-0.46,36786600,-0.89,0.37,0.41,18580500,13394700,0.72,-0.03,LongCover,"AMBUJACEM,",44.17,2024-06-18,0.0559
UPL Ltd.,UPL,1300,Chemicals,Pesticides & Agrochemicals,Mid Cap,556.15,0.81,38351300,-0.89,0.42,0.61,20837700,10436400,0.5,0.01,ShortCover,"UPL,",49.83,2024-06-18,0.10710000000000001
Hindustan Petroleum Corporation Ltd.,HINDPETRO,1350,Crude Oil,Refineries,Mid Cap,530.15,-1.15,34839450,-0.95,1.04,1.42,21879450,11758500,0.54,-0.01,AggressiveLongCover,"HINDPETRO,",52.22,2024-06-18,0.10779999999999999
Vodafone Idea Ltd.,IDEA,40000,Telecom,Telecommunication - Service  Provider,Mid Cap,16.85,0.72,3881800000,-1.0,0.78,0.71,1181800000,805040000,0.68,0.02,ShortCover,"IDEA,",27.55,2024-06-18,0.2555
Cummins India Ltd.,CUMMINSIND,300,Automobile & Ancillaries,Diesel Engines,Mid Cap,3825.85,0.01,4298700,-1.06,0.54,0.54,1885500,1005300,0.53,-0.02,ShortCover,"CUMMINSIND,",50.32,2024-06-18,0.06269999999999999
Balkrishna Industries Ltd.,BALKRISIND,300,Automobile & Ancillaries,Tyres & Allied,Mid Cap,3345.6,3.24,1909800,-1.1,1.82,1.32,1420200,936900,0.66,0.08,AggressiveShortCover,"BALKRISIND,",32.72,2024-06-18,0.0862
Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,400,Logistics,Port,Large Cap,1445.0,1.0,33768400,-1.12,1.36,1.47,26746000,15398800,0.58,0.0,AggressiveShortCover,"ADANIPORTS,",40.39,2024-06-18,0.0875
Coforge Ltd.,COFORGE,150,Information Technology,IT - Software,Mid Cap,5273.1,1.37,2341800,-1.15,0.77,0.85,2264400,1041000,0.46,-0.01,ShortCover,"COFORGE,",47.03,2024-06-18,0.1267
Bajaj Finserv Ltd.,BAJAJFINSV,500,Finance,Finance - Investment,Large Cap,1597.95,0.39,11526000,-1.17,1.08,1.1,5267000,2503500,0.48,0.02,AggressiveShortCover,"BAJAJFINSV,",52.55,2024-06-18,0.0574
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,350,Healthcare,Pharmaceuticals & Drugs,Large Cap,1520.95,0.33,16409400,-1.18,1.19,1.46,11529700,3093650,0.27,0.01,AggressiveShortCover,"SUNPHARMA,",70.44,2024-06-18,0.0219
Steel Authority Of India Ltd.,SAIL,4000,Iron & Steel,Steel & Iron Products,Mid Cap,153.41,-0.14,165228000,-1.2,0.85,0.91,46024000,30732000,0.67,0.01,LongCover,"SAIL,",42.31,2024-06-18,0.0677
ACC Ltd.,ACC,300,Construction Materials,Cement & Construction Materials,Mid Cap,2652.0,-0.36,4704900,-1.33,0.37,0.33,2387400,1295700,0.54,-0.02,LongCover,"ACC,",42.6,2024-06-18,0.0559
The India Cements Ltd.,INDIACEM,2900,Construction Materials,Cement & Construction Materials,Small Cap,220.61,-0.37,25963700,-1.38,0.46,0.66,7818400,5275100,0.67,0.01,LongCover,"INDIACEM,",43.08,2024-06-18,0.0978
Hindustan Copper Ltd.,HINDCOPPER,2650,Non - Ferrous Metals,Metal - Non Ferrous,Small Cap,332.95,-1.17,34982650,-1.4,0.71,0.98,15886750,10107100,0.64,0.02,LongCover,"HINDCOPPER,",51.56,2024-06-18,0.1476
Page Industries Ltd.,PAGEIND,15,Textile,Textile,Mid Cap,38424.7,-0.23,198270,-1.42,0.53,0.37,34215,25050,0.73,0.01,LongCover,"PAGEIND,",27.08,2024-06-18,0.069
Tata Consumer Products Ltd.,TATACONSUM,450,Agriculture,Tea/Coffee,Large Cap,1126.9,1.3,11243250,-1.42,1.02,1.44,6718050,3528000,0.53,0.01,AggressiveShortCover,"TATACONSUM,",68.92,2024-06-18,0.0499
Torrent Pharmaceuticals Ltd.,TORNTPHARM,250,Healthcare,Pharmaceuticals & Drugs,Large Cap,2886.85,0.16,1344250,-1.48,0.96,1.38,317250,225500,0.71,0.06,ShortCover,"TORNTPHARM,",71.51,2024-06-18,0.0227
Bajaj Auto Ltd.,BAJAJ-AUTO,125,Automobile & Ancillaries,Automobile Two & Three Wheelers,Large Cap,9918.2,-0.44,2094350,-1.6,0.67,0.68,1062800,972625,0.92,-0.1,LongCover,"BAJAJ-AUTO,",50.84,2024-06-18,0.0
Divi's Laboratories Ltd.,DIVISLAB,200,Healthcare,Pharmaceuticals & Drugs,Large Cap,4564.5,-0.53,2372400,-1.64,0.47,0.46,1568800,879600,0.56,-0.06,LongCover,"DIVISLAB,",49.99,2024-06-18,0.057999999999999996
The Indian Hotels Company Ltd.,INDHOTEL,1000,Hospitality,"Hotel, Resort & Restaurants",Mid Cap,621.45,1.24,17303000,-1.76,0.92,0.86,7925000,5394000,0.68,0.03,ShortCover,"INDHOTEL,",49.18,2024-06-18,0.0794
Shriram Finance Ltd.,SHRIRAMFIN,300,Finance,Finance - NBFC,Large Cap,2829.75,3.57,5355000,-1.9,1.61,1.55,2148300,1855200,0.86,0.11,AggressiveShortCover,"SHRIRAMFIN,",-,2024-06-18,0.04190000000000001
Max Financial Services Ltd.,MFSL,800,Finance,Finance - Others,Mid Cap,990.7,-0.28,5239200,-1.95,0.91,0.96,2408000,950400,0.39,-0.01,LongCover,"MFSL,",60.15,2024-06-18,0.032400000000000005
Interglobe Aviation Ltd.,INDIGO,300,Aviation,Airlines,Large Cap,4302.25,0.75,9210000,-1.98,0.4,0.49,6189600,3088800,0.5,-0.01,ShortCover,"INDIGO,",64.12,2024-06-18,0.1155
Hindustan Unilever Ltd.,HINDUNILVR,300,Fast Moving Consumer Goods,Household & Personal Products,Large Cap,2486.25,0.26,18460800,-2.12,0.96,1.17,13322400,5469900,0.41,-0.02,ShortCover,"HINDUNILVR,",72.57,2024-06-18,0.0506
Astral Ltd.,ASTRAL,367,Plastic Products,Plastic Products,Mid Cap,2257.2,-0.54,2655979,-2.16,0.52,0.49,1233120,604449,0.49,0.0,LongCover,"ASTRAL,",40.62,2024-06-18,0.0512
Ultratech Cement Ltd.,ULTRACEMCO,100,Construction Materials,Cement & Construction Materials,Large Cap,11119.05,-1.1,2087300,-2.26,0.6,0.67,1337000,1053600,0.79,-0.11,LongCover,"ULTRACEMCO,",63.02,2024-06-18,0.05
The Ramco Cements Ltd.,RAMCOCEM,850,Construction Materials,Cement & Construction Materials,Mid Cap,875.3,0.68,9715500,-2.32,0.31,0.3,4304400,2521950,0.59,-0.04,ShortCover,"RAMCOCEM,",38.39,2024-06-18,0.071
Sun TV Network Ltd.,SUNTV,1500,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,757.05,-0.07,7542000,-2.35,0.24,0.22,6084000,3600000,0.59,0.01,LongCover,"SUNTV,",27.04,2024-06-18,0.1341
Zee Entertainment Enterprises Ltd.,ZEEL,3000,Media & Entertainment,TV Broadcasting & Software Production,Mid Cap,160.92,-1.87,123687000,-2.53,0.52,0.63,12246000,9540000,0.78,0.03,LongCover,"ZEEL,",51.26,2024-06-18,0.0
LTIMindtree Ltd.,LTIM,150,Information Technology,IT - Software,Large Cap,5089.6,1.13,4013400,-2.71,1.44,2.07,1816650,883650,0.49,0.02,AggressiveShortCover,"LTIM,",69.01,2024-06-18,0.1012
JSW Steel Ltd.,JSWSTEEL,675,Iron & Steel,Steel & Iron Products,Large Cap,925.35,0.46,14390325,-3.72,1.2,1.43,7416900,4355775,0.59,-0.02,AggressiveShortCover,"JSWSTEEL,",57.38,2024-06-18,0.048499999999999995
Balrampur Chini Mills Ltd.,BALRAMCHIN,1600,Agriculture,Sugar,Small Cap,429.05,-0.27,13273600,-4.25,0.33,0.36,7012800,4219200,0.6,0.02,LongCover,"BALRAMCHIN,",40.65,2024-06-18,0.20989999999999998
Bharat Petroleum Corporation Ltd.,BPCL,900,Crude Oil,Refineries,Large Cap,630.9,0.68,35137800,-4.84,0.86,1.18,32414400,14848200,0.46,-0.01,ShortCover,"BPCL,",56.17,2024-06-18,0.1052
Power Grid Corporation Of India Ltd.,POWERGRID,3600,Power,Power Generation/Distribution,Large Cap,331.8,3.2,63788400,-6.49,1.29,1.67,52653600,40665600,0.77,0.13,AggressiveShortCover,"POWERGRID,",59.35,2024-06-18,0.08410000000000001
Mahanagar Gas Ltd.,MGL,400,Gas Transmission,Gas Transmission/Marketing,Small Cap,1471.65,0.4,1649600,-7.8,0.47,0.64,1865600,1034400,0.55,0.03,ShortCover,"MGL,",40.1,2024-06-18,0.0806
GMR Airports Infrastructure Ltd.,GMRINFRA,11250,Aviation,Airport Management Services,Mid Cap,97.84,4.17,206066250,-8.99,1.63,2.24,87896250,62988750,0.72,0.06,AggressiveShortCover,"GMRINFRA,",47.62,2024-06-18,0.1666
